Sample,Date,Actual,Predicted
90,2018-09-25,1.2944,1.2898488
91,2018-09-20,1.2918,1.2893747
91,2018-09-21,1.2912,1.2877254
91,2018-09-24,1.2934,1.2886871
91,2018-09-25,1.2944,1.2879614
91,2018-09-26,1.2963,1.2875899
92,2018-09-21,1.2912,1.2890018
92,2018-09-24,1.2934,1.2871922
92,2018-09-25,1.2944,1.2880971
92,2018-09-26,1.2963,1.2874129
92,2018-09-27,1.3036,1.2870538
93,2018-09-24,1.2934,1.291317
93,2018-09-25,1.2944,1.2893287
93,2018-09-26,1.2963,1.2901428
93,2018-09-27,1.3036,1.2894738
93,2018-09-28,1.2922,1.2891405
94,2018-09-25,1.2944,1.2922771
94,2018-09-26,1.2963,1.290409
94,2018-09-27,1.3036,1.291271
94,2018-09-28,1.2922,1.2905213
94,2018-10-01,1.2799,1.2902334
95,2018-09-26,1.2963,1.2938644
95,2018-09-27,1.3036,1.2920277
95,2018-09-28,1.2922,1.2928727
95,2018-10-01,1.2799,1.2921056
95,2018-10-02,1.2815,1.291845
96,2018-09-27,1.3036,1.3006995
96,2018-09-28,1.2922,1.2985504
96,2018-10-01,1.2799,1.299209
96,2018-10-02,1.2815,1.2984786
96,2018-10-03,1.2826,1.2982672
97,2018-09-28,1.2922,1.2890935
97,2018-10-01,1.2799,1.2881968
97,2018-10-02,1.2815,1.289515
97,2018-10-03,1.2826,1.288442
97,2018-10-04,1.2903,1.2882645
98,2018-10-01,1.2799,1.2755305
98,2018-10-02,1.2815,1.2753139
98,2018-10-03,1.2826,1.2766855
98,2018-10-04,1.2903,1.2757843
98,2018-10-05,1.2948,1.2753487
99,2018-10-02,1.2815,1.2777768
99,2018-10-03,1.2826,1.2763834
99,2018-10-04,1.2903,1.2771728
99,2018-10-05,1.2948,1.2767053
99,2018-10-09,1.2959,1.2762451
100,2018-10-03,1.2826,1.2800518
100,2018-10-04,1.2903,1.2782911
100,2018-10-05,1.2948,1.2790942
100,2018-10-09,1.2959,1.2785491
100,2018-10-10,1.2985,1.2782015
101,2018-10-04,1.2903,1.2883409
101,2018-10-05,1.2948,1.2860937
101,2018-10-09,1.2959,1.2867157
101,2018-10-10,1.2985,1.2861683
101,2018-10-11,1.3037,1.2858813
102,2018-10-05,1.2948,1.2928451
102,2018-10-09,1.2959,1.2908638
102,2018-10-10,1.2985,1.2915976
102,2018-10-11,1.3037,1.2908486
102,2018-10-12,1.3023,1.2906421
103,2018-10-09,1.2959,1.2934154
103,2018-10-10,1.2985,1.2918233
103,2018-10-11,1.3037,1.2926909
103,2018-10-12,1.3023,1.2918285
103,2018-10-15,1.2966,1.2916497
104,2018-10-10,1.2985,1.2951908
104,2018-10-11,1.3037,1.2935954
104,2018-10-12,1.3023,1.2944295
104,2018-10-15,1.2966,1.2935994
104,2018-10-16,1.2935,1.2934213
105,2018-10-11,1.3037,1.2998042
105,2018-10-12,1.3023,1.2979934
105,2018-10-15,1.2966,1.298742
105,2018-10-16,1.2935,1.2979414
105,2018-10-17,1.2985,1.297794
106,2018-10-12,1.3023,1.2982138
106,2018-10-15,1.2966,1.2967812
106,2018-10-16,1.2935,1.2977736
106,2018-10-17,1.2985,1.2968332
106,2018-10-18,1.3059,1.296725
107,2018-10-15,1.2966,1.2922126
107,2018-10-16,1.2935,1.2911242
107,2018-10-17,1.2985,1.2923156
107,2018-10-18,1.3059,1.2913712
107,2018-10-19,1.3101,1.2912139
108,2018-10-16,1.2935,1.2890128
108,2018-10-17,1.2985,1.2877425
108,2018-10-18,1.3059,1.2888656
108,2018-10-19,1.3101,1.288082
108,2018-10-22,1.3104,1.2878462
109,2018-10-17,1.2985,1.2944221
109,2018-10-18,1.3059,1.2924787
109,2018-10-19,1.3101,1.2933111
109,2018-10-22,1.3104,1.2926847
109,2018-10-23,1.3101,1.2924387
110,2018-10-18,1.3059,1.3023182
110,2018-10-19,1.3101,1.300094
110,2018-10-22,1.3104,1.3008155
110,2018-10-23,1.3101,1.3001088
110,2018-10-24,1.2994,1.2999417
111,2018-10-19,1.3101,1.3067203
111,2018-10-22,1.3104,1.304734
111,2018-10-23,1.3101,1.3055466
111,2018-10-24,1.2994,1.304658
111,2018-10-25,1.3066,1.3045667
112,2018-10-22,1.3104,1.3066918
112,2018-10-23,1.3101,1.3050659
112,2018-10-24,1.2994,1.3060198
112,2018-10-25,1.3066,1.305021
112,2018-10-26,1.31,1.3049453
113,2018-10-23,1.3101,1.3058703
113,2018-10-24,1.2994,1.3043216
113,2018-10-25,1.3066,1.3053097
113,2018-10-26,1.31,1.3043307
113,2018-10-29,1.3129,1.3042296
114,2018-10-24,1.2994,1.2947886
114,2018-10-25,1.3066,1.2939066
114,2018-10-26,1.31,1.2952749
114,2018-10-29,1.3129,1.2942067
114,2018-10-30,1.3133,1.2940427
115,2018-10-25,1.3066,1.3022848
115,2018-10-26,1.31,1.3001479
115,2018-10-29,1.3129,1.3008946
115,2018-10-30,1.3133,1.3002603
115,2018-10-31,1.3129,1.3000175
116,2018-10-26,1.31,1.3062521
116,2018-10-29,1.3129,1.3041155
116,2018-10-30,1.3133,1.3049613
116,2018-10-31,1.3129,1.3041363
116,2018-11-01,1.3108,1.3039925
117,2018-10-29,1.3129,1.3094314
117,2018-10-30,1.3133,1.3073908
117,2018-10-31,1.3129,1.3082592
117,2018-11-01,1.3108,1.3073508
117,2018-11-02,1.3108,1.3072402
118,2018-10-30,1.3133,1.3096361
118,2018-10-31,1.3129,1.3078326
118,2018-11-01,1.3108,1.30879
118,2018-11-02,1.3108,1.3078039
118,2018-11-05,1.3098,1.3077031
119,2018-10-31,1.3129,1.3089305
119,2018-11-01,1.3108,1.3072094
119,2018-11-02,1.3108,1.3081979
119,2018-11-05,1.3098,1.307215
119,2018-11-06,1.3132,1.3070968
120,2018-11-01,1.3108,1.3066775
120,2018-11-02,1.3108,1.3050346
120,2018-11-05,1.3098,1.306086
120,2018-11-06,1.3132,1.3051072
120,2018-11-07,1.3108,1.3049676
121,2018-11-02,1.3108,1.3067445
121,2018-11-05,1.3098,1.3049128
121,2018-11-06,1.3132,1.3058916
121,2018-11-07,1.3108,1.3049883
121,2018-11-08,1.3115,1.3048239
122,2018-11-05,1.3098,1.3059465
122,2018-11-06,1.3132,1.3041133
122,2018-11-07,1.3108,1.3051243
122,2018-11-08,1.3115,1.3042089
122,2018-11-09,1.323,1.3040415
123,2018-11-06,1.3132,1.309592
123,2018-11-07,1.3108,1.3074507
123,2018-11-08,1.3115,1.3083019
123,2018-11-09,1.323,1.30745
123,2018-11-13,1.3223,1.3072855
124,2018-11-07,1.3108,1.307271
124,2018-11-08,1.3115,1.3054916
124,2018-11-09,1.323,1.3065426
124,2018-11-13,1.3223,1.3055542
124,2018-11-14,1.3237,1.3054098
125,2018-11-08,1.3115,1.3079524
125,2018-11-09,1.323,1.3060298
125,2018-11-13,1.3223,1.3069761
125,2018-11-14,1.3237,1.3060699
125,2018-11-15,1.3193,1.3058962
126,2018-11-09,1.323,1.3194693
126,2018-11-13,1.3223,1.3167785
126,2018-11-14,1.3237,1.3173202
126,2018-11-15,1.3193,1.3165358
126,2018-11-16,1.3174,1.3164074
127,2018-11-13,1.3223,1.3186896
127,2018-11-14,1.3237,1.3167343
127,2018-11-15,1.3193,1.3176857
127,2018-11-16,1.3174,1.3165498
127,2018-11-19,1.3187,1.3165257
128,2018-11-14,1.3237,1.3196402
128,2018-11-15,1.3193,1.3176999
128,2018-11-16,1.3174,1.31861
128,2018-11-19,1.3187,1.3175323
128,2018-11-20,1.3245,1.3174797
129,2018-11-15,1.3193,1.3147341
129,2018-11-16,1.3174,1.3131478
129,2018-11-19,1.3187,1.3142813
129,2018-11-20,1.3245,1.3131357
129,2018-11-21,1.3274,1.3130618
130,2018-11-16,1.3174,1.3127538
