Date,Actual,Predicted
2021-12-09,1.2698,1.2792858
2021-12-10,1.2706,1.2751043
2021-12-13,1.2795,1.2709756
2021-12-14,1.2858,1.2698919
2021-12-15,1.2916,1.2733203
2021-12-16,1.2772,1.2781453
2021-12-17,1.283,1.2823931
2021-12-20,1.2941,1.2856013
2021-12-21,1.2927,1.286836
2021-12-22,1.2844,1.287005
2021-12-23,1.2809,1.2874748
2021-12-27,1.2797,1.289874
2021-12-28,1.2814,1.2889189
2021-12-29,1.281,1.2855887
2021-12-30,1.2777,1.2828662
