Date,Actual,Predicted
2021-02-01,1.2826,1.2372339
2021-02-02,1.2815,1.2377145
2021-02-03,1.2765,1.2376438
2021-02-04,1.283,1.237747
2021-02-05,1.2781,1.2379415
2021-02-08,1.2755,1.2386035
2021-02-09,1.2713,1.2393932
2021-02-10,1.2678,1.2393852
2021-02-11,1.2689,1.2392546
2021-02-12,1.2694,1.2390496
2021-02-16,1.2694,1.2391007
2021-02-17,1.2712,1.2382058
2021-02-18,1.2706,1.2378168
2021-02-19,1.2596,1.2376792
2021-02-22,1.2606,1.2379221
2021-02-23,1.261,1.2381783
2021-02-24,1.2537,1.2387723
2021-02-25,1.2528,1.2373407
2021-02-26,1.2698,1.2364392
2021-03-01,1.2652,1.2390059
2021-03-02,1.2612,1.238625
2021-03-03,1.2611,1.2381883
2021-03-04,1.2584,1.2369004
2021-03-05,1.2666,1.2378056
2021-03-08,1.2672,1.2376963
2021-03-09,1.2652,1.2384241
2021-03-10,1.2641,1.2390058
2021-03-11,1.2558,1.2399988
2021-03-12,1.2471,1.2395675
2021-03-15,1.249,1.2402396
2021-03-16,1.2451,1.2402531
2021-03-17,1.2475,1.2405937
2021-03-18,1.2434,1.2397984
2021-03-19,1.2511,1.2400129
2021-03-22,1.2528,1.2400088
2021-03-23,1.2548,1.2397854
2021-03-24,1.2551,1.2393782
2021-03-25,1.2613,1.2394623
2021-03-26,1.2577,1.2402085
2021-03-29,1.2592,1.2401125
2021-03-30,1.2626,1.2395103
2021-03-31,1.2571,1.2393107
2021-04-01,1.2569,1.2435281
2021-04-02,1.2566,1.2435281
2021-04-05,1.2512,1.2440461
2021-04-06,1.254,1.2443649
2021-04-07,1.2614,1.244482
2021-04-08,1.2576,1.2448236
2021-04-09,1.254,1.2451415
2021-04-12,1.2556,1.2449567
2021-04-13,1.2541,1.244808
2021-04-14,1.2515,1.2448815
2021-04-15,1.2539,1.2456546
2021-04-16,1.2498,1.2461119
2021-04-19,1.2534,1.2460393
2021-04-20,1.2574,1.2451326
2021-04-21,1.2484,1.2457058
2021-04-22,1.249,1.2453424
2021-04-23,1.2495,1.2458891
2021-04-26,1.2399,1.2460004
2021-04-27,1.2396,1.2459209
2021-04-28,1.2354,1.2460235
2021-04-29,1.2295,1.2461181
2021-04-30,1.2291,1.2455543
2021-05-03,1.2275,1.2507901
2021-05-04,1.232,1.2507879
2021-05-05,1.2262,1.2508112
2021-05-06,1.2192,1.2511903
2021-05-07,1.2137,1.2521578
2021-05-10,1.2085,1.2519726
2021-05-11,1.2092,1.2514914
2021-05-12,1.2104,1.2503742
2021-05-13,1.2147,1.2505077
2021-05-14,1.2114,1.2516761
2021-05-17,1.2073,1.251939
2021-05-18,1.2061,1.2521118
2021-05-19,1.2089,1.2516612
2021-05-20,1.2049,1.2523749
2021-05-21,1.2072,1.2524191
2021-05-24,1.2082,1.2526419
2021-05-25,1.2069,1.2526965
2021-05-26,1.2111,1.2533592
2021-05-27,1.2075,1.2532829
2021-05-28,1.2087,1.2533423
2021-06-01,1.2031,1.2552608
2021-06-02,1.2047,1.2551813
2021-06-03,1.2116,1.2549036
2021-06-04,1.2088,1.2549183
2021-06-07,1.2062,1.2550386
2021-06-08,1.2101,1.255332
2021-06-09,1.2102,1.2550961
2021-06-10,1.2095,1.2551007
2021-06-11,1.2162,1.2554736
2021-06-14,1.2131,1.25501
2021-06-15,1.2202,1.2552265
2021-06-16,1.2165,1.2549454
2021-06-17,1.2353,1.2540679
2021-06-18,1.2437,1.2531602
2021-06-21,1.237,1.2537459
2021-06-22,1.2364,1.2538705
2021-06-23,1.2286,1.2540357
2021-06-24,1.2337,1.2542466
2021-06-25,1.2293,1.2544351
2021-06-28,1.2325,1.2542412
2021-06-29,1.2378,1.254178
2021-06-30,1.2404,1.254025
2021-07-01,1.2405,1.2546935
2021-07-02,1.2346,1.2551079
2021-07-06,1.2466,1.2555261
2021-07-07,1.2506,1.2554069
2021-07-08,1.2533,1.2547787
2021-07-09,1.2476,1.2554986
2021-07-12,1.2455,1.2556312
2021-07-13,1.2511,1.2555557
2021-07-14,1.2521,1.2554907
2021-07-15,1.2575,1.2558638
2021-07-16,1.2586,1.2551258
2021-07-19,1.2752,1.2538549
2021-07-20,1.2724,1.254971
2021-07-21,1.2538,1.2553536
2021-07-22,1.2578,1.2550762
2021-07-23,1.258,1.2557175
2021-07-26,1.254,1.2558885
2021-07-27,1.2579,1.255523
2021-07-28,1.2563,1.2556276
2021-07-29,1.2439,1.2562046
2021-07-30,1.2466,1.2560117
2021-08-02,1.2501,1.2537842
2021-08-03,1.255,1.2541926
2021-08-04,1.2551,1.2540265
2021-08-05,1.2487,1.2543371
2021-08-06,1.2563,1.2543979
2021-08-09,1.2571,1.2533077
2021-08-10,1.2531,1.2531661
2021-08-11,1.2513,1.2533993
2021-08-12,1.2518,1.2538649
2021-08-13,1.2512,1.2539463
2021-08-16,1.257,1.2542924
2021-08-17,1.2622,1.2542039
2021-08-18,1.2638,1.2536834
2021-08-19,1.279,1.253589
2021-08-20,1.2853,1.2539433
2021-08-23,1.2666,1.2545384
2021-08-24,1.2615,1.2548659
2021-08-25,1.2624,1.2548958
2021-08-26,1.2654,1.2543312
2021-08-27,1.2613,1.2550476
2021-08-30,1.2606,1.2551212
2021-08-31,1.2629,1.2553678
2021-09-01,1.2615,1.2583544
2021-09-02,1.2559,1.2586256
2021-09-03,1.2524,1.2585723
2021-09-07,1.2622,1.2584134
2021-09-08,1.2681,1.2580436
2021-09-09,1.2648,1.2577554
2021-09-10,1.2636,1.2574692
2021-09-13,1.2643,1.257401
2021-09-14,1.2663,1.2570622
2021-09-15,1.2653,1.2578255
2021-09-16,1.2679,1.2573161
2021-09-17,1.2738,1.2565846
2021-09-20,1.2818,1.2553273
2021-09-21,1.2789,1.2556446
2021-09-22,1.2733,1.2563846
2021-09-23,1.2662,1.2568697
2021-09-24,1.2672,1.2565562
2021-09-27,1.2643,1.2564459
2021-09-28,1.2692,1.2551082
2021-09-29,1.275,1.2551615
2021-09-30,1.2673,1.2544185
2021-10-01,1.2657,1.2603592
2021-10-04,1.2571,1.2596008
2021-10-05,1.2562,1.2602311
2021-10-06,1.2612,1.2602184
2021-10-07,1.2546,1.2610288
2021-10-08,1.2477,1.2609092
2021-10-12,1.2439,1.2607312
2021-10-13,1.2448,1.261221
2021-10-14,1.2362,1.2626053
2021-10-15,1.2387,1.2627902
2021-10-18,1.2362,1.2627896
2021-10-19,1.2354,1.2634691
2021-10-20,1.2328,1.2637192
2021-10-21,1.2339,1.2639223
2021-10-22,1.2385,1.264023
2021-10-25,1.2373,1.264555
2021-10-26,1.2388,1.2645097
2021-10-27,1.2337,1.2635739
2021-10-28,1.2348,1.2645931
2021-10-29,1.2397,1.2643865
2021-11-01,1.2355,1.2640679
2021-11-02,1.242,1.2642223
2021-11-03,1.2416,1.2643671
2021-11-04,1.2462,1.2646428
2021-11-05,1.2439,1.2651926
2021-11-08,1.2441,1.2658446
2021-11-09,1.2457,1.265939
2021-11-10,1.2447,1.2655083
2021-11-12,1.2558,1.266703
2021-11-15,1.2515,1.2668419
2021-11-16,1.2562,1.2672089
2021-11-17,1.2594,1.266745
2021-11-18,1.2629,1.2669262
2021-11-19,1.2631,1.2668067
2021-11-22,1.2684,1.2662184
2021-11-23,1.2712,1.2657145
2021-11-24,1.2657,1.2658696
2021-11-26,1.2756,1.2646185
2021-11-29,1.2792,1.2648143
2021-11-30,1.2812,1.263428
2021-12-01,1.2778,1.2613984
2021-12-02,1.2814,1.2622632
2021-12-03,1.2833,1.2618295
2021-12-06,1.2785,1.2627721
2021-12-07,1.2651,1.264084
2021-12-08,1.2653,1.264268
