Date,Actual,Predicted
2021-04-12,1.2556,1.2585948
2021-04-13,1.2541,1.2602478
2021-04-14,1.2515,1.2605108
2021-04-15,1.2539,1.2584639
2021-04-16,1.2498,1.2574459
2021-04-19,1.2534,1.2569538
2021-04-20,1.2574,1.2560822
2021-04-21,1.2484,1.2559125
2021-04-22,1.249,1.2560954
2021-04-23,1.2495,1.2556813
2021-04-26,1.2399,1.2559878
2021-04-27,1.2396,1.2541325
2021-04-28,1.2354,1.2507392
2021-04-29,1.2295,1.2486708
2021-04-30,1.2291,1.2451414
2021-05-03,1.2275,1.2395477
2021-05-04,1.232,1.2368217
2021-05-05,1.2262,1.2340077
2021-05-06,1.2192,1.2321517
2021-05-07,1.2137,1.2312609
2021-05-10,1.2085,1.2295332
2021-05-11,1.2092,1.2264551
2021-05-12,1.2104,1.2210118
2021-05-13,1.2147,1.2165717
2021-05-14,1.2114,1.2141246
2021-05-17,1.2073,1.213519
2021-05-18,1.2061,1.2142514
2021-05-19,1.2089,1.2144759
2021-05-20,1.2049,1.213793
2021-05-21,1.2072,1.2115388
2021-05-24,1.2082,1.2103077
2021-05-25,1.2069,1.210283
2021-05-26,1.2111,1.2103939
2021-05-27,1.2075,1.2103158
2021-05-28,1.2087,1.2112688
2021-06-01,1.2031,1.2115391
2021-06-02,1.2047,1.2114029
2021-06-03,1.2116,1.2111316
2021-06-04,1.2088,1.2099581
2021-06-07,1.2062,1.2097251
2021-06-08,1.2101,1.2096188
2021-06-09,1.2102,1.2113818
2021-06-10,1.2095,1.2124133
2021-06-11,1.2162,1.2116984
2021-06-14,1.2131,1.2125375
2021-06-15,1.2202,1.2141654
2021-06-16,1.2165,1.2155237
2021-06-17,1.2353,1.2173873
2021-06-18,1.2437,1.2206416
2021-06-21,1.237,1.2241049
2021-06-22,1.2364,1.2297641
2021-06-23,1.2286,1.235073
2021-06-24,1.2337,1.2405491
2021-06-25,1.2293,1.2400537
2021-06-28,1.2325,1.2368295
2021-06-29,1.2378,1.2351574
2021-06-30,1.2404,1.2343419
2021-07-01,1.2405,1.2359021
2021-07-02,1.2346,1.2370979
2021-07-06,1.2466,1.2396349
2021-07-07,1.2506,1.2418352
2021-07-08,1.2533,1.2431519
2021-07-09,1.2476,1.244749
2021-07-12,1.2455,1.2473546
2021-07-13,1.2511,1.2513324
2021-07-14,1.2521,1.2520312
2021-07-15,1.2575,1.2515173
2021-07-16,1.2586,1.2511188
2021-07-19,1.2752,1.2531208
2021-07-20,1.2724,1.257139
2021-07-21,1.2538,1.2610079
2021-07-22,1.2578,1.2646042
2021-07-23,1.258,1.2667811
2021-07-26,1.254,1.2670671
2021-07-27,1.2579,1.2618345
2021-07-28,1.2563,1.2578114
2021-07-29,1.2439,1.2584631
2021-07-30,1.2466,1.2572026
2021-08-02,1.2501,1.2563776
2021-08-03,1.255,1.25496
2021-08-04,1.2551,1.2524832
2021-08-05,1.2487,1.2513323
2021-08-06,1.2563,1.2536155
2021-08-09,1.2571,1.2556341
2021-08-10,1.2531,1.2566776
2021-08-11,1.2513,1.2563452
2021-08-12,1.2518,1.2562542
2021-08-13,1.2512,1.2574567
2021-08-16,1.257,1.2562051
2021-08-17,1.2622,1.2550521
2021-08-18,1.2638,1.2556849
2021-08-19,1.279,1.2576061
2021-08-20,1.2853,1.261264
2021-08-23,1.2666,1.266829
2021-08-24,1.2615,1.2713358
2021-08-25,1.2624,1.2745637
