Sample,Date,Actual,Predicted
38,2020-03-16,1.3974,1.3387458
38,2020-03-17,1.4188,1.3367723
38,2020-03-18,1.4529,1.3373078
38,2020-03-19,1.4463,1.3369633
38,2020-03-20,1.4363,1.3397231
39,2020-03-10,1.3775,1.3535694
39,2020-03-11,1.3748,1.3539838
39,2020-03-12,1.3869,1.3506444
39,2020-03-13,1.3991,1.350452
39,2020-03-16,1.3974,1.3501766
39,2020-03-17,1.4188,1.3475273
39,2020-03-18,1.4529,1.345591
39,2020-03-19,1.4463,1.3469307
39,2020-03-20,1.4363,1.3459282
39,2020-03-23,1.4539,1.3485745
40,2020-03-11,1.3748,1.3752891
40,2020-03-12,1.3869,1.3748424
40,2020-03-13,1.3991,1.3684548
40,2020-03-16,1.3974,1.3695765
40,2020-03-17,1.4188,1.3696241
40,2020-03-18,1.4529,1.3666347
40,2020-03-19,1.4463,1.3652738
40,2020-03-20,1.4363,1.3678766
40,2020-03-23,1.4539,1.3653628
40,2020-03-24,1.448,1.3676541
41,2020-03-12,1.3869,1.3715285
41,2020-03-13,1.3991,1.3721467
41,2020-03-16,1.3974,1.3691155
41,2020-03-17,1.4188,1.3681298
41,2020-03-18,1.4529,1.3703461
41,2020-03-19,1.4463,1.3659081
41,2020-03-20,1.4363,1.36395
41,2020-03-23,1.4539,1.365366
41,2020-03-24,1.448,1.3632932
41,2020-03-25,1.4333,1.365407
42,2020-03-13,1.3991,1.3818868
42,2020-03-16,1.3974,1.3815452
42,2020-03-17,1.4188,1.3772588
42,2020-03-18,1.4529,1.3766589
42,2020-03-19,1.4463,1.3784161
42,2020-03-20,1.4363,1.3740484
42,2020-03-23,1.4539,1.3723009
42,2020-03-24,1.448,1.3740911
42,2020-03-25,1.4333,1.3718735
42,2020-03-26,1.4045,1.3742372
43,2020-03-16,1.3974,1.390343
43,2020-03-17,1.4188,1.3899533
43,2020-03-18,1.4529,1.3853046
43,2020-03-19,1.4463,1.3847532
43,2020-03-20,1.4363,1.3869411
43,2020-03-23,1.4539,1.3823152
43,2020-03-24,1.448,1.3807998
43,2020-03-25,1.4333,1.3825171
43,2020-03-26,1.4045,1.3800656
43,2020-03-27,1.4075,1.3825016
44,2020-03-17,1.4188,1.3969139
44,2020-03-18,1.4529,1.3967754
44,2020-03-19,1.4463,1.3922609
44,2020-03-20,1.4363,1.39153
44,2020-03-23,1.4539,1.393949
44,2020-03-24,1.448,1.3890342
44,2020-03-25,1.4333,1.3875221
44,2020-03-26,1.4045,1.3890653
44,2020-03-27,1.4075,1.3865918
44,2020-03-30,1.4169,1.3890954
45,2020-03-18,1.4529,1.4080945
45,2020-03-19,1.4463,1.4076856
45,2020-03-20,1.4363,1.4023297
45,2020-03-23,1.4539,1.401995
45,2020-03-24,1.448,1.4044027
45,2020-03-25,1.4333,1.3993251
45,2020-03-26,1.4045,1.3981413
45,2020-03-27,1.4075,1.3996645
45,2020-03-30,1.4169,1.3969178
45,2020-03-31,1.4123,1.3995761
46,2020-03-19,1.4463,1.4206796
46,2020-03-20,1.4363,1.4204181
46,2020-03-23,1.4539,1.4142294
46,2020-03-24,1.448,1.4141773
46,2020-03-25,1.4333,1.4168804
46,2020-03-26,1.4045,1.411665
46,2020-03-27,1.4075,1.4105979
46,2020-03-30,1.4169,1.4119562
46,2020-03-31,1.4123,1.4087983
46,2020-04-01,1.4222,1.411696
47,2020-03-20,1.4363,1.431986
47,2020-03-23,1.4539,1.4320067
47,2020-03-24,1.448,1.4257389
47,2020-03-25,1.4333,1.4255881
47,2020-03-26,1.4045,1.4286348
47,2020-03-27,1.4075,1.4229699
47,2020-03-30,1.4169,1.4221764
47,2020-03-31,1.4123,1.4233302
47,2020-04-01,1.4222,1.4198532
47,2020-04-02,1.411,1.422742
