Date,Actual,Predicted
2020-10-01,1.3289,1.3336462
2020-10-02,1.332,1.3335356
2020-10-05,1.3269,1.3316965
2020-10-06,1.3275,1.329394
2020-10-07,1.3283,1.3259003
2020-10-08,1.3222,1.324942
2020-10-09,1.312,1.3242408
2020-10-13,1.3138,1.3221525
2020-10-14,1.3147,1.3204532
2020-10-15,1.3243,1.3169637
2020-10-16,1.3194,1.3128375
2020-10-19,1.3155,1.3113905
2020-10-20,1.312,1.313476
2020-10-21,1.313,1.3152211
2020-10-22,1.3132,1.3154008
2020-10-23,1.3147,1.3121895
2020-10-26,1.3214,1.3102683
2020-10-27,1.3156,1.3100039
2020-10-28,1.3321,1.3110852
2020-10-29,1.3365,1.3129705
2020-10-30,1.3332,1.3160365
2020-11-02,1.3255,1.3199097
2020-11-03,1.3132,1.323611
2020-11-04,1.3113,1.3279945
2020-11-05,1.3045,1.325484
2020-11-06,1.3029,1.3192273
2020-11-09,1.2978,1.312077
2020-11-10,1.2998,1.3062688
2020-11-12,1.3107,1.3028934
2020-11-13,1.3164,1.3000624
2020-11-16,1.3072,1.2997217
2020-11-17,1.3107,1.301279
2020-11-18,1.3049,1.3055431
2020-11-19,1.3083,1.3086853
2020-11-20,1.3075,1.3077409
2020-11-23,1.3097,1.3053426
2020-11-24,1.3027,1.3052409
2020-11-25,1.2994,1.3044366
2020-11-30,1.2982,1.3047942
2020-12-01,1.2958,1.3031689
2020-12-02,1.2934,1.3007709
2020-12-03,1.2875,1.2972213
2020-12-04,1.2797,1.2949867
2020-12-07,1.2796,1.2925502
2020-12-08,1.2808,1.2891725
2020-12-09,1.2791,1.285179
2020-12-10,1.2727,1.2812307
2020-12-11,1.2767,1.2788892
2020-12-14,1.2787,1.2783939
2020-12-15,1.273,1.2773997
2020-12-16,1.2755,1.2757915
2020-12-17,1.2715,1.2751848
2020-12-18,1.2776,1.2758147
2020-12-21,1.2836,1.2749826
2020-12-22,1.2918,1.2742448
2020-12-23,1.2841,1.2758703
2020-12-28,1.2871,1.2783437
2020-12-29,1.2794,1.28279
2020-12-30,1.2764,1.2853669
2020-12-31,1.2753,1.2850008
2021-01-04,1.2781,1.2836093
2021-01-05,1.27,1.2815007
2021-01-06,1.2685,1.2782699
2021-01-07,1.272,1.2768382
2021-01-08,1.2698,1.2757427
2021-01-11,1.2768,1.2740471
2021-01-12,1.2745,1.2721548
2021-01-13,1.271,1.2729672
2021-01-14,1.2633,1.2742915
2021-01-15,1.2709,1.2747122
2021-01-19,1.2721,1.274718
2021-01-21,1.2634,1.2723104
2021-01-22,1.2711,1.2704004
2021-01-25,1.2747,1.2702601
2021-01-26,1.2711,1.2718092
2021-01-27,1.2782,1.2713022
2021-01-28,1.2812,1.2718872
2021-01-29,1.2776,1.2751101
2021-02-01,1.2826,1.2768468
2021-02-02,1.2815,1.2784203
2021-02-03,1.2765,1.2809756
2021-02-04,1.283,1.2814205
2021-02-05,1.2781,1.2814662
2021-02-08,1.2755,1.2819623
2021-02-09,1.2713,1.2808764
2021-02-10,1.2678,1.2800889
2021-02-11,1.2689,1.2793251
2021-02-12,1.2694,1.2760715
2021-02-16,1.2694,1.2735399
2021-02-17,1.2712,1.2716403
2021-02-18,1.2706,1.2711983
2021-02-19,1.2596,1.2717985
2021-02-22,1.2606,1.2718284
2021-02-23,1.261,1.2711847
2021-02-24,1.2537,1.2693937
2021-02-25,1.2528,1.2659233
2021-02-26,1.2698,1.2626134
2021-03-01,1.2652,1.2623119
2021-03-02,1.2612,1.2616097
2021-03-03,1.2611,1.2622097
2021-03-04,1.2584,1.2656981
2021-03-05,1.2666,1.2679408
2021-03-08,1.2672,1.2655314
2021-03-09,1.2652,1.2647432
2021-03-10,1.2641,1.2655416
2021-03-11,1.2558,1.2671418
2021-03-12,1.2471,1.2686894
2021-03-15,1.249,1.2668759
2021-03-16,1.2451,1.2635134
2021-03-17,1.2475,1.2590189
2021-03-18,1.2434,1.2541866
2021-03-19,1.2511,1.2517216
2021-03-22,1.2528,1.2513978
2021-03-23,1.2548,1.251124
2021-03-24,1.2551,1.2523724
2021-03-25,1.2613,1.2542049
2021-03-26,1.2577,1.2574515
2021-03-29,1.2592,1.259078
2021-03-30,1.2626,1.2606516
2021-03-31,1.2571,1.2621273
2021-04-01,1.2569,1.2628937
2021-04-02,1.2566,1.2625043
2021-04-05,1.2512,1.2627742
2021-04-06,1.254,1.2617671
2021-04-07,1.2614,1.2597326
2021-04-08,1.2576,1.2590625
2021-04-09,1.254,1.2585393
2021-04-12,1.2556,1.258912
2021-04-13,1.2541,1.2607969
2021-04-14,1.2515,1.2610166
2021-04-15,1.2539,1.2589941
2021-04-16,1.2498,1.2580211
2021-04-19,1.2534,1.2575612
2021-04-20,1.2574,1.2565691
2021-04-21,1.2484,1.2562869
2021-04-22,1.249,1.256499
2021-04-23,1.2495,1.2563868
2021-04-26,1.2399,1.2568077
2021-04-27,1.2396,1.2549273
2021-04-28,1.2354,1.2517561
2021-04-29,1.2295,1.2498344
2021-04-30,1.2291,1.2462628
2021-05-03,1.2275,1.2418835
2021-05-04,1.232,1.2391572
2021-05-05,1.2262,1.2361903
2021-05-06,1.2192,1.2344521
2021-05-07,1.2137,1.2338876
2021-05-10,1.2085,1.2325847
2021-05-11,1.2092,1.2296431
2021-05-12,1.2104,1.2242229
2021-05-13,1.2147,1.2195911
2021-05-14,1.2114,1.2169187
2021-05-17,1.2073,1.2163665
2021-05-18,1.2061,1.2173582
2021-05-19,1.2089,1.2177777
2021-05-20,1.2049,1.2169338
2021-05-21,1.2072,1.2146274
2021-05-24,1.2082,1.213389
2021-05-25,1.2069,1.2133636
2021-05-26,1.2111,1.2134286
2021-05-27,1.2075,1.2133281
2021-05-28,1.2087,1.2143228
2021-06-01,1.2031,1.2147572
2021-06-02,1.2047,1.2148465
2021-06-03,1.2116,1.2145097
2021-06-04,1.2088,1.2131209
2021-06-07,1.2062,1.212721
2021-06-08,1.2101,1.212847
2021-06-09,1.2102,1.2146899
2021-06-10,1.2095,1.2155445
2021-06-11,1.2162,1.2148204
2021-06-14,1.2131,1.2155708
2021-06-15,1.2202,1.217157
2021-06-16,1.2165,1.2183937
2021-06-17,1.2353,1.220311
2021-06-18,1.2437,1.2230606
2021-06-21,1.237,1.2260617
2021-06-22,1.2364,1.2315186
2021-06-23,1.2286,1.2373383
2021-06-24,1.2337,1.2430027
2021-06-25,1.2293,1.2423896
2021-06-28,1.2325,1.2391676
2021-06-29,1.2378,1.2373756
2021-06-30,1.2404,1.2365203
2021-07-01,1.2405,1.2378672
2021-07-02,1.2346,1.2391013
2021-07-06,1.2466,1.2418666
2021-07-07,1.2506,1.2439071
2021-07-08,1.2533,1.2448441
2021-07-09,1.2476,1.2461319
2021-07-12,1.2455,1.2491255
2021-07-13,1.2511,1.2534094
2021-07-14,1.2521,1.2541173
2021-07-15,1.2575,1.2532858
2021-07-16,1.2586,1.2526051
2021-07-19,1.2752,1.254576
2021-07-20,1.2724,1.2582198
2021-07-21,1.2538,1.2618893
2021-07-22,1.2578,1.2660072
2021-07-23,1.258,1.2689583
2021-07-26,1.254,1.269225
2021-07-27,1.2579,1.2635916
2021-07-28,1.2563,1.2596351
2021-07-29,1.2439,1.260285
2021-07-30,1.2466,1.2593061
2021-08-02,1.2501,1.2581091
2021-08-03,1.255,1.2565284
2021-08-04,1.2551,1.2534121
2021-08-05,1.2487,1.2521771
2021-08-06,1.2563,1.2547446
2021-08-09,1.2571,1.2568125
2021-08-10,1.2531,1.2576772
2021-08-11,1.2513,1.2572489
2021-08-12,1.2518,1.2575035
2021-08-13,1.2512,1.2588065
2021-08-16,1.257,1.2574717
2021-08-17,1.2622,1.2561045
2021-08-18,1.2638,1.2564546
2021-08-19,1.279,1.2581847
2021-08-20,1.2853,1.261542
2021-08-23,1.2666,1.2666712
2021-08-24,1.2615,1.2714883
2021-08-25,1.2624,1.2756693
2021-08-26,1.2654,1.2774496
2021-08-27,1.2613,1.2727134
2021-08-30,1.2606,1.2665099
2021-08-31,1.2629,1.2655876
2021-09-01,1.2615,1.2658254
2021-09-02,1.2559,1.2654374
2021-09-03,1.2524,1.2642565
2021-09-07,1.2622,1.263779
2021-09-08,1.2681,1.2628516
2021-09-09,1.2648,1.2613237
2021-09-10,1.2636,1.2612417
2021-09-13,1.2643,1.2640274
2021-09-14,1.2663,1.2676351
2021-09-15,1.2653,1.2681233
2021-09-16,1.2679,1.2671916
2021-09-17,1.2738,1.2674794
2021-09-20,1.2818,1.2685393
2021-09-21,1.2789,1.2701643
2021-09-22,1.2733,1.2725215
2021-09-23,1.2662,1.2760781
2021-09-24,1.2672,1.2786826
2021-09-27,1.2643,1.2781978
2021-09-28,1.2692,1.2743069
2021-09-29,1.275,1.270767
2021-09-30,1.2673,1.2692897
2021-10-01,1.2657,1.2696499
2021-10-04,1.2571,1.2706717
2021-10-05,1.2562,1.2717007
2021-10-06,1.2612,1.2697413
2021-10-07,1.2546,1.2655605
2021-10-08,1.2477,1.2626555
2021-10-12,1.2439,1.2601925
2021-10-13,1.2448,1.2592483
2021-10-14,1.2362,1.256801
2021-10-15,1.2387,1.2518618
2021-10-18,1.2362,1.2482044
2021-10-19,1.2354,1.245813
2021-10-20,1.2328,1.2436502
2021-10-21,1.2339,1.2414205
2021-10-22,1.2385,1.2409042
2021-10-25,1.2373,1.2397579
2021-10-26,1.2388,1.2394509
2021-10-27,1.2337,1.2400126
2021-10-28,1.2348,1.2413989
2021-10-29,1.2397,1.2420442
2021-11-01,1.2355,1.2416408
2021-11-02,1.242,1.2410868
2021-11-03,1.2416,1.2409234
2021-11-04,1.2462,1.2425035
2021-11-05,1.2439,1.2440244
2021-11-08,1.2441,1.2452145
2021-11-09,1.2457,1.2475345
2021-11-10,1.2447,1.2484366
2021-11-12,1.2558,1.249126
2021-11-15,1.2515,1.2492373
2021-11-16,1.2562,1.2505811
2021-11-17,1.2594,1.2527318
2021-11-18,1.2629,1.2555547
2021-11-19,1.2631,1.2586572
2021-11-22,1.2684,1.2599291
2021-11-23,1.2712,1.2630512
2021-11-24,1.2657,1.2656094
2021-11-26,1.2756,1.2677323
2021-11-29,1.2792,1.2697304
2021-11-30,1.2812,1.2719911
2021-12-01,1.2778,1.2737008
2021-12-02,1.2814,1.2759645
2021-12-03,1.2833,1.2799011
2021-12-06,1.2785,1.2812175
2021-12-07,1.2651,1.2814691
2021-12-08,1.2653,1.2810642
2021-12-09,1.2698,1.2803494
2021-12-10,1.2706,1.2769232
2021-12-13,1.2795,1.272126
2021-12-14,1.2858,1.2698957
2021-12-15,1.2916,1.272539
2021-12-16,1.2772,1.2765573
2021-12-17,1.283,1.280737
2021-12-20,1.2941,1.2849991
2021-12-21,1.2927,1.2865561
2021-12-22,1.2844,1.2859803
2021-12-23,1.2809,1.2855623
2021-12-27,1.2797,1.2892928
2021-12-28,1.2814,1.289903
2021-12-29,1.281,1.2862508
2021-12-30,1.2777,1.2828338
