Date,Open,High,Low,Close,Adj Close,Volume
2012-07-31,11795.799805,11797.299805,11651.799805,11664.700195,11664.700195,15936440000
2012-08-01,11693.099609,11693.099609,11600.900391,11618.500000,11618.500000,15666160000
2012-08-02,11556.299805,11611.200195,11475.400391,11506.500000,11506.500000,14973200000
2012-08-03,11635.000000,11687.700195,11512.200195,11662.599609,11662.599609,12581300000
2012-08-07,11764.200195,11874.700195,11666.200195,11863.500000,11863.500000,15185360000
2012-08-08,11861.299805,11884.200195,11780.200195,11781.000000,11781.000000,16614510000
2012-08-09,11799.500000,11882.799805,11788.200195,11858.099609,11858.099609,14539280000
2012-08-10,11842.000000,11890.900391,11816.700195,11890.900391,11890.900391,13148460000
2012-08-13,11898.299805,11913.099609,11802.900391,11838.299805,11838.299805,12655000000
2012-08-14,11865.500000,11899.500000,11838.400391,11853.599609,11853.599609,13498830000
2012-08-15,11851.900391,11914.799805,11841.599609,11905.400391,11905.400391,15967410000
2012-08-16,11939.000000,12032.599609,11918.099609,12032.599609,12032.599609,14199000000
2012-08-17,12054.799805,12089.900391,12034.900391,12089.900391,12089.900391,12209220000
2012-08-20,12088.900391,12100.000000,12034.200195,12076.000000,12076.000000,10662430000
2012-08-21,12134.200195,12196.799805,12091.500000,12116.900391,12116.900391,16479300000
2012-08-22,12102.099609,12125.799805,12034.099609,12119.000000,12119.000000,13748370000
2012-08-23,12128.799805,12128.799805,12033.599609,12062.500000,12062.500000,15545280000
2012-08-24,12039.000000,12130.500000,12036.500000,12082.200195,12082.200195,10786380000
2012-08-27,12097.900391,12100.200195,12030.599609,12048.799805,12048.799805,9574310000
2012-08-28,12061.000000,12080.500000,12005.299805,12009.900391,12009.900391,13682940000
2012-08-29,12025.200195,12034.000000,11952.099609,12009.799805,12009.799805,12807200000
2012-08-30,11986.900391,12007.900391,11875.099609,11886.700195,11886.700195,13114900000
2012-08-31,11932.299805,11985.099609,11872.299805,11949.299805,11949.299805,15947750000
2012-09-04,11978.000000,11978.000000,11904.500000,11941.700195,11941.700195,15615540000
2012-09-05,11934.099609,11994.000000,11931.299805,11990.099609,11990.099609,14919260000
2012-09-06,12041.099609,12144.299805,11996.500000,12139.700195,12139.700195,16556640000
2012-09-07,12194.500000,12271.000000,12144.400391,12268.000000,12268.000000,19131620000
2012-09-10,12257.200195,12303.799805,12213.700195,12215.400391,12215.400391,14846620000
2012-09-11,12239.200195,12264.099609,12193.799805,12220.500000,12220.500000,15573100000
2012-09-12,12262.299805,12284.799805,12201.000000,12232.599609,12232.599609,16736260000
2012-09-13,12234.799805,12366.000000,12194.200195,12360.200195,12360.200195,18900730000
2012-09-14,12446.099609,12529.799805,12360.200195,12499.500000,12499.500000,24048620000
2012-09-17,12494.599609,12508.700195,12432.400391,12446.900391,12446.900391,16268400000
2012-09-18,12422.799805,12450.000000,12391.400391,12422.700195,12422.700195,17955860000
2012-09-19,12441.700195,12462.799805,12405.900391,12436.200195,12436.200195,18849670000
2012-09-20,12372.299805,12432.099609,12358.400391,12409.299805,12409.299805,16522770000
2012-09-21,12454.000000,12473.500000,12383.599609,12383.599609,12383.599609,51666780000
2012-09-24,12342.400391,12382.400391,12296.200195,12313.500000,12313.500000,14595530000
2012-09-25,12351.400391,12382.900391,12240.099609,12257.200195,12257.200195,18658660000
2012-09-26,12163.900391,12254.400391,12163.900391,12232.900391,12232.900391,16729580000
2012-09-27,12297.700195,12363.299805,12241.500000,12338.900391,12338.900391,16573860000
2012-09-28,12291.200195,12336.299805,12248.799805,12317.500000,12317.500000,20102560000
2012-10-01,12372.500000,12452.299805,12318.200195,12370.200195,12370.200195,15696980000
2012-10-02,12396.900391,12414.400391,12340.599609,12391.200195,12391.200195,18454960000
2012-10-03,12406.400391,12411.500000,12341.900391,12359.500000,12359.500000,15354840000
2012-10-04,12403.099609,12458.200195,12371.599609,12447.700195,12447.700195,16260630000
2012-10-05,12460.799805,12480.799805,12388.799805,12419.000000,12419.000000,13058870000
2012-10-09,12389.500000,12415.700195,12267.000000,12273.599609,12273.599609,16113370000
2012-10-10,12241.099609,12278.700195,12195.799805,12212.400391,12212.400391,13891800000
2012-10-11,12263.599609,12295.400391,12215.000000,12234.000000,12234.000000,15120200000
2012-10-12,12225.500000,12250.400391,12170.099609,12202.000000,12202.000000,13140700000
2012-10-15,12181.900391,12230.000000,12137.200195,12230.000000,12230.000000,10971380000
2012-10-16,12298.099609,12412.200195,12232.099609,12407.700195,12407.700195,15061440000
2012-10-17,12423.700195,12463.299805,12396.700195,12461.299805,12461.299805,19427320000
2012-10-18,12425.500000,12494.000000,12425.000000,12466.099609,12466.099609,15495950000
2012-10-19,12437.900391,12465.000000,12372.900391,12416.000000,12416.000000,16358960000
2012-10-22,12362.700195,12430.500000,12340.400391,12403.500000,12403.500000,15541980000
2012-10-23,12261.000000,12391.900391,12141.200195,12225.799805,12225.799805,16577060000
2012-10-24,12258.099609,12261.099609,12186.599609,12195.000000,12195.000000,15173510000
2012-10-25,12289.700195,12326.700195,12195.000000,12300.200195,12300.200195,16094590000
2012-10-26,12301.599609,12353.200195,12290.400391,12300.299805,12300.299805,15153180000
2012-10-29,12282.099609,12318.000000,12250.500000,12312.799805,12312.799805,77740000
2012-10-30,12302.500000,12395.400391,12294.599609,12377.000000,12377.000000,99100000
2012-10-31,12416.700195,12462.299805,12390.000000,12422.900391,12422.900391,18556610000
2012-11-01,12408.500000,12511.500000,12408.500000,12499.799805,12499.799805,18286980000
2012-11-02,12489.700195,12501.599609,12373.200195,12380.400391,12380.400391,18235540000
2012-11-05,12373.500000,12417.299805,12347.099609,12352.799805,12352.799805,13137180000
2012-11-06,12380.299805,12395.599609,12334.099609,12361.200195,12361.200195,15646000000
2012-11-07,12326.799805,12360.900391,12201.900391,12230.599609,12230.599609,16732100000
2012-11-08,12227.900391,12252.200195,12164.099609,12191.099609,12191.099609,18566020000
2012-11-09,12166.599609,12251.500000,12151.200195,12196.799805,12196.799805,15779830000
2012-11-12,12219.799805,12239.599609,12187.000000,12191.500000,12191.500000,10660590000
2012-11-13,12130.299805,12212.900391,12124.400391,12134.700195,12134.700195,13634850000
2012-11-14,12139.799805,12139.799805,11915.099609,11929.799805,11929.799805,19249520000
2012-11-15,11879.599609,11926.400391,11761.299805,11811.400391,11811.400391,22734620000
2012-11-16,11814.400391,11877.700195,11761.900391,11877.700195,11877.700195,16013330000
2012-11-19,12003.500000,12040.400391,11878.200195,12040.400391,12040.400391,13971550000
2012-11-20,12040.799805,12051.700195,11986.000000,12046.299805,12046.299805,16442680000
2012-11-21,12016.700195,12104.700195,12016.700195,12100.099609,12100.099609,14657710000
2012-11-22,12129.299805,12171.200195,12100.099609,12153.099609,12153.099609,59040000
2012-11-23,12169.200195,12229.799805,12142.299805,12213.200195,12213.200195,9929350000
2012-11-26,12199.200195,12212.900391,12149.000000,12185.099609,12185.099609,12785070000
2012-11-27,12194.400391,12196.500000,12106.000000,12111.599609,12111.599609,15265490000
2012-11-28,12012.599609,12141.400391,12004.500000,12140.299805,12140.299805,15729340000
2012-11-29,12207.900391,12227.500000,12140.299805,12202.900391,12202.900391,16309610000
2012-11-30,12203.799805,12246.299805,12170.400391,12239.400391,12239.400391,21784190000
2012-12-03,12253.700195,12253.700195,12151.299805,12169.700195,12169.700195,16522600000
2012-12-04,12106.200195,12169.700195,12095.500000,12137.200195,12137.200195,16220900000
2012-12-05,12155.299805,12208.500000,12136.400391,12157.299805,12157.299805,17953670000
2012-12-06,12189.299805,12189.299805,12132.700195,12151.099609,12151.099609,19466550000
2012-12-07,12189.400391,12208.099609,12144.200195,12159.599609,12159.599609,20104800000
2012-12-10,12212.099609,12236.700195,12161.099609,12230.500000,12230.500000,18279110000
2012-12-11,12242.500000,12306.799805,12235.000000,12282.400391,12282.400391,19187910000
2012-12-12,12305.799805,12365.799805,12282.599609,12353.099609,12353.099609,22301960000
2012-12-13,12305.400391,12346.200195,12262.000000,12289.200195,12289.200195,20505280000
2012-12-14,12284.299805,12307.099609,12256.599609,12296.700195,12296.700195,23685640000
2012-12-17,12281.299805,12296.900391,12233.099609,12281.400391,12281.400391,23232540000
2012-12-18,12285.900391,12353.900391,12279.700195,12334.299805,12334.299805,22001570000
2012-12-19,12356.099609,12414.099609,12335.400391,12403.599609,12403.599609,20684930000
2012-12-20,12376.000000,12403.099609,12335.400391,12388.700195,12388.700195,17013270000
2012-12-21,12383.700195,12414.900391,12313.700195,12385.700195,12385.700195,34541510000
2012-12-24,12379.299805,12400.000000,12350.299805,12370.799805,12370.799805,5685760000
2012-12-27,12325.000000,12373.799805,12289.700195,12373.799805,12373.799805,11047210000
2012-12-28,12317.000000,12371.200195,12305.000000,12316.099609,12316.099609,8445990000
2012-12-31,12296.099609,12457.299805,12289.700195,12433.500000,12433.500000,9970200000
2013-01-02,12571.799805,12588.799805,12439.299805,12540.799805,12540.799805,14962970000
2013-01-03,12539.099609,12540.599609,12430.400391,12470.400391,12470.400391,16066770000
2013-01-04,12435.099609,12540.799805,12435.099609,12540.799805,12540.799805,13300730000
2013-01-07,12503.200195,12540.799805,12448.200195,12499.599609,12499.599609,15262880000
2013-01-08,12490.400391,12504.799805,12456.000000,12504.799805,12504.799805,16887040000
2013-01-09,12508.099609,12528.900391,12484.799805,12522.200195,12522.200195,16635640000
2013-01-10,12572.000000,12618.400391,12523.599609,12599.700195,12599.700195,20771810000
2013-01-11,12600.900391,12603.200195,12545.000000,12602.200195,12602.200195,15572030000
2013-01-14,12627.400391,12636.700195,12582.200195,12603.099609,12603.099609,21647240000
2013-01-15,12569.200195,12642.000000,12569.200195,12642.000000,12642.000000,18658260000
2013-01-16,12602.500000,12638.400391,12580.299805,12608.799805,12608.799805,14364290000
2013-01-17,12614.299805,12684.099609,12608.799805,12674.700195,12674.700195,16067830000
2013-01-18,12702.000000,12751.200195,12675.599609,12725.700195,12725.700195,19275550000
2013-01-21,12748.099609,12798.900391,12725.700195,12794.299805,12794.299805,97180000
2013-01-22,12774.700195,12824.599609,12758.599609,12824.599609,12824.599609,17876200000
2013-01-23,12779.700195,12828.900391,12779.700195,12794.099609,12794.099609,15683090000
2013-01-24,12802.299805,12863.500000,12794.099609,12823.599609,12823.599609,17633740000
2013-01-25,12851.500000,12875.400391,12808.700195,12816.599609,12816.599609,16320050000
2013-01-28,12860.400391,12860.400391,12812.099609,12815.900391,12815.900391,15439490000
2013-01-29,12817.400391,12849.200195,12813.000000,12830.599609,12830.599609,17043700000
2013-01-30,12846.299805,12895.299805,12773.599609,12794.400391,12794.400391,17568730000
2013-01-31,12760.700195,12794.400391,12682.700195,12685.200195,12685.200195,20118190000
2013-02-01,12741.200195,12783.099609,12691.900391,12768.799805,12768.799805,16362260000
2013-02-04,12683.700195,12768.799805,12668.799805,12717.599609,12717.599609,12295800000
2013-02-05,12740.400391,12786.799805,12717.599609,12745.700195,12745.700195,15705690000
2013-02-06,12714.000000,12783.700195,12714.000000,12761.599609,12761.599609,16400100000
2013-02-07,12762.500000,12790.099609,12737.200195,12755.900391,12755.900391,18325440000
2013-02-08,12773.000000,12823.500000,12756.200195,12801.200195,12801.200195,14052590000
2013-02-11,12789.200195,12800.700195,12748.200195,12748.200195,12748.200195,13382470000
2013-02-12,12746.599609,12815.400391,12746.599609,12789.000000,12789.000000,16680430000
2013-02-13,12813.500000,12814.500000,12763.400391,12775.299805,12775.299805,17689630000
2013-02-14,12769.799805,12775.099609,12699.700195,12721.799805,12721.799805,18084070000
2013-02-15,12686.500000,12719.200195,12667.700195,12686.599609,12686.599609,19026770000
2013-02-19,12722.200195,12810.200195,12686.200195,12810.200195,12810.200195,17522390000
2013-02-20,12788.400391,12809.099609,12684.599609,12714.099609,12714.099609,25170870000
2013-02-21,12676.200195,12714.099609,12602.500000,12640.000000,12640.000000,23448250000
2013-02-22,12660.400391,12707.200195,12641.700195,12701.599609,12701.599609,14358010000
2013-02-25,12760.900391,12832.700195,12648.900391,12650.900391,12650.900391,18536080000
2013-02-26,12659.700195,12673.000000,12605.799805,12660.400391,12660.400391,18278190000
2013-02-27,12624.799805,12738.000000,12624.799805,12732.400391,12732.400391,17928810000
2013-02-28,12741.000000,12821.799805,12726.000000,12821.799805,12821.799805,19603040000
2013-03-01,12798.700195,12819.400391,12736.099609,12773.099609,12773.099609,17670790000
2013-03-04,12765.799805,12773.099609,12705.000000,12707.400391,12707.400391,16151770000
2013-03-05,12783.599609,12820.099609,12707.400391,12736.000000,12736.000000,17273680000
2013-03-06,12793.799805,12833.500000,12736.299805,12832.000000,12832.000000,18172750000
2013-03-07,12853.500000,12869.599609,12814.299805,12826.500000,12826.500000,17896480000
2013-03-08,12833.299805,12843.700195,12795.299805,12835.599609,12835.599609,22026020000
2013-03-11,12824.900391,12865.299805,12812.799805,12858.500000,12858.500000,13622170000
2013-03-12,12879.900391,12904.700195,12853.900391,12878.599609,12878.599609,21100600000
2013-03-13,12873.500000,12878.599609,12725.799805,12744.099609,12744.099609,16906690000
2013-03-14,12751.599609,12816.799805,12736.099609,12799.900391,12799.900391,20165280000
2013-03-15,12795.200195,12866.000000,12790.000000,12830.000000,12830.000000,34479880000
2013-03-18,12788.900391,12830.000000,12759.099609,12781.799805,12781.799805,19687180000
2013-03-19,12780.799805,12826.299805,12752.099609,12773.900391,12773.900391,17452880000
2013-03-20,12816.299805,12828.599609,12776.000000,12826.599609,12826.599609,19004600000
2013-03-21,12826.500000,12831.200195,12747.500000,12747.900391,12747.900391,17472990000
2013-03-22,12751.200195,12818.400391,12745.400391,12757.400391,12757.400391,13953730000
2013-03-25,12783.700195,12788.400391,12668.599609,12680.700195,12680.700195,18589240000
2013-03-26,12686.700195,12709.799805,12651.299805,12706.400391,12706.400391,13728050000
2013-03-27,12673.599609,12712.400391,12622.500000,12699.700195,12699.700195,14862290000
2013-03-28,12661.299805,12764.900391,12647.200195,12749.900391,12749.900391,16949020000
2013-04-01,12751.599609,12751.599609,12685.500000,12695.099609,12695.099609,10152980000
2013-04-02,12680.000000,12718.299805,12672.099609,12682.099609,12682.099609,15044600000
2013-04-03,12678.900391,12688.599609,12390.799805,12422.099609,12422.099609,22550530000
2013-04-04,12404.799805,12422.099609,12338.299805,12363.099609,12363.099609,17900140000
2013-04-05,12293.700195,12363.000000,12244.200195,12331.900391,12331.900391,18650080000
2013-04-08,12325.099609,12352.000000,12290.299805,12344.599609,12344.599609,13183980000
2013-04-09,12369.799805,12498.000000,12344.799805,12484.099609,12484.099609,17072960000
2013-04-10,12503.099609,12555.700195,12485.700195,12534.900391,12534.900391,19526990000
2013-04-11,12523.400391,12534.900391,12458.599609,12481.400391,12481.400391,13952130000
2013-04-12,12404.700195,12481.400391,12300.000000,12337.599609,12337.599609,17797730000
2013-04-15,12184.099609,12335.900391,11998.000000,12004.900391,12004.900391,30280920000
2013-04-16,12061.200195,12124.799805,12002.500000,12119.900391,12119.900391,18111090000
2013-04-17,12086.000000,12116.099609,11916.599609,11947.299805,11947.299805,23090800000
2013-04-18,12024.200195,12036.500000,11918.900391,11996.299805,11996.299805,19453690000
2013-04-19,11987.400391,12067.099609,11987.200195,12065.599609,12065.599609,15690930000
2013-04-22,12117.799805,12122.900391,12026.900391,12090.700195,12090.700195,13146400000
2013-04-23,12097.500000,12127.099609,12031.599609,12090.900391,12090.900391,9738770000
2013-04-24,12127.700195,12271.299805,12090.900391,12270.400391,12270.400391,18200360000
2013-04-25,12308.599609,12370.700195,12270.400391,12329.500000,12329.500000,22201590000
2013-04-26,12306.099609,12329.500000,12181.200195,12220.200195,12220.200195,14857830000
2013-04-29,12283.299805,12322.900391,12220.200195,12312.700195,12312.700195,12365590000
2013-04-30,12310.700195,12460.500000,12244.200195,12456.500000,12456.500000,21598280000
2013-05-01,12408.000000,12454.900391,12285.099609,12321.299805,12321.299805,20932370000
2013-05-02,12326.400391,12415.799805,12276.000000,12379.599609,12379.599609,17784570000
2013-05-03,12459.900391,12533.799805,12381.299805,12438.000000,12438.000000,15823680000
2013-05-06,12480.200195,12505.400391,12440.799805,12453.900391,12453.900391,143000000
2013-05-07,12443.000000,12489.799805,12416.299805,12464.099609,12464.099609,186240000
2013-05-08,12480.099609,12598.400391,12464.099609,12585.000000,12585.000000,192500000
2013-05-09,12584.700195,12601.099609,12530.000000,12543.900391,12543.900391,208960000
2013-05-10,12517.200195,12589.099609,12511.900391,12589.099609,12589.099609,170820000
2013-05-13,12573.000000,12586.299805,12479.099609,12529.500000,12529.500000,161560000
2013-05-14,12529.200195,12600.700195,12529.200195,12577.000000,12577.000000,170080000
2013-05-15,12526.099609,12575.000000,12439.099609,12473.700195,12473.700195,164960000
2013-05-16,12473.400391,12563.000000,12463.400391,12507.599609,12507.599609,162640000
2013-05-17,12487.299805,12636.299805,12487.299805,12613.000000,12613.000000,171380000
2013-05-21,12669.500000,12806.500000,12613.000000,12742.400391,12742.400391,242000000
2013-05-22,12801.500000,12889.299805,12735.599609,12752.500000,12752.500000,219500000
2013-05-23,12648.799805,12748.599609,12598.900391,12658.099609,12658.099609,159300000
2013-05-24,12617.200195,12670.700195,12617.200195,12667.200195,12667.200195,139660000
2013-05-27,12688.599609,12703.099609,12662.799805,12696.400391,12696.400391,54700000
2013-05-28,12755.599609,12798.500000,12704.700195,12750.500000,12750.500000,204660000
2013-05-29,12677.400391,12750.500000,12658.599609,12732.599609,12732.599609,176320000
2013-05-30,12745.200195,12767.500000,12725.900391,12746.500000,12746.500000,203420000
2013-05-31,12691.400391,12745.700195,12620.099609,12650.400391,12650.400391,295760000
2013-06-03,12661.200195,12681.200195,12570.900391,12609.799805,12609.799805,168840000
2013-06-04,12600.500000,12636.400391,12568.900391,12594.000000,12594.000000,142100000
2013-06-05,12541.000000,12588.599609,12422.400391,12443.700195,12443.700195,209500000
2013-06-06,12406.799805,12453.799805,12327.700195,12409.299805,12409.299805,180620000
2013-06-07,12388.500000,12413.000000,12310.299805,12373.299805,12373.299805,158840000
2013-06-10,12375.599609,12400.700195,12328.500000,12382.700195,12382.700195,122700000
2013-06-11,12301.000000,12375.799805,12217.700195,12223.599609,12223.599609,172800000
2013-06-12,12246.099609,12246.099609,12092.500000,12109.900391,12109.900391,180000000
2013-06-13,12064.400391,12291.200195,12032.400391,12277.099609,12277.099609,168400000
2013-06-14,12271.000000,12298.299805,12178.200195,12187.400391,12187.400391,172520000
2013-06-17,12249.299805,12325.799805,12189.799805,12288.900391,12288.900391,143280000
2013-06-18,12299.200195,12389.099609,12288.299805,12367.500000,12367.500000,163820000
2013-06-19,12347.700195,12365.500000,12237.700195,12268.299805,12268.299805,175980000
2013-06-20,12100.099609,12268.299805,11940.500000,11968.599609,11968.599609,297320000
2013-06-21,12019.099609,12067.500000,11935.700195,11995.700195,11995.700195,378520000
2013-06-24,11909.000000,11994.700195,11759.000000,11836.900391,11836.900391,181120000
2013-06-25,11893.700195,12007.700195,11838.500000,12005.400391,12005.400391,182140000
2013-06-26,11990.500000,12005.400391,11934.700195,11951.900391,11951.900391,189600000
2013-06-27,12003.900391,12053.599609,11951.900391,12005.799805,12005.799805,199340000
2013-06-28,11995.900391,12181.000000,11992.900391,12129.099609,12129.099609,209080000
2013-07-02,12178.000000,12217.400391,12113.799805,12178.400391,12178.400391,182460000
2013-07-03,12175.500000,12179.099609,12055.599609,12145.700195,12145.700195,129360000
2013-07-04,12174.900391,12217.200195,12138.400391,12166.700195,12166.700195,41580000
2013-07-05,12160.200195,12170.900391,12073.599609,12134.900391,12134.900391,14408430000
2013-07-08,12188.099609,12219.799805,12134.900391,12208.900391,12208.900391,139280000
2013-07-09,12247.000000,12298.700195,12203.500000,12297.099609,12297.099609,142960000
2013-07-10,12311.599609,12315.500000,12250.099609,12306.900391,12306.900391,146940000
2013-07-11,12420.099609,12496.299805,12306.900391,12493.299805,12493.299805,225100000
2013-07-12,12516.299805,12519.700195,12436.799805,12462.200195,12462.200195,123880000
2013-07-15,12515.900391,12569.900391,12462.200195,12528.299805,12528.299805,137780000
2013-07-16,12569.000000,12569.000000,12490.599609,12516.900391,12516.900391,146640000
2013-07-17,12536.299805,12598.000000,12519.000000,12568.799805,12568.799805,162780000
2013-07-18,12593.799805,12680.200195,12568.299805,12628.799805,12628.799805,169520000
2013-07-19,12628.299805,12693.900391,12625.000000,12685.099609,12685.099609,166620000
2013-07-22,12685.099609,12761.400391,12685.099609,12758.400391,12758.400391,158140000
2013-07-23,12759.099609,12772.099609,12710.400391,12745.400391,12745.400391,167960000
2013-07-24,12745.400391,12766.900391,12632.700195,12672.299805,12672.299805,183340000
2013-07-25,12672.400391,12705.000000,12637.299805,12669.099609,12669.099609,166540000
2013-07-26,12666.900391,12676.799805,12614.599609,12647.900391,12647.900391,129940000
2013-07-29,12647.900391,12688.400391,12618.000000,12669.000000,12669.000000,115340000
2013-07-30,12669.000000,12669.000000,12555.799805,12581.799805,12581.799805,17627240000
2013-07-31,12581.799805,12631.700195,12486.599609,12486.599609,12486.599609,20382420000
2013-08-01,12486.599609,12623.400391,12486.599609,12594.000000,12594.000000,165720000
2013-08-02,12594.000000,12627.599609,12579.000000,12603.299805,12603.299805,12449740000
2013-08-06,12603.299805,12603.299805,12419.000000,12469.299805,12469.299805,17330270000
2013-08-07,12469.299805,12469.299805,12400.099609,12412.700195,12412.700195,14994070000
2013-08-08,12412.700195,12564.099609,12412.700195,12552.900391,12552.900391,17419890000
2013-08-09,12552.900391,12557.299805,12502.200195,12542.099609,12542.099609,15469370000
2013-08-12,12542.200195,12594.299805,12542.200195,12594.299805,12594.299805,15537310000
2013-08-13,12594.299805,12655.799805,12594.299805,12642.200195,12642.200195,15847240000
2013-08-14,12642.200195,12664.200195,12614.400391,12639.299805,12639.299805,19546050000
2013-08-15,12639.000000,12704.500000,12562.000000,12704.500000,12704.500000,21284630000
2013-08-16,12704.500000,12800.000000,12704.500000,12736.900391,12736.900391,15286230000
2013-08-19,12735.500000,12735.500000,12578.799805,12588.000000,12588.000000,12704430000
2013-08-20,12588.000000,12707.500000,12573.500000,12670.099609,12670.099609,14328580000
2013-08-21,12670.099609,12670.099609,12542.799805,12573.099609,12573.099609,15939030000
2013-08-22,12573.099609,12700.200195,12573.099609,12674.400391,12674.400391,14739160000
2013-08-23,12674.299805,12776.099609,12674.299805,12762.299805,12762.299805,131400000
2013-08-26,12762.299805,12812.599609,12751.900391,12760.299805,12760.299805,12781460000
2013-08-27,12760.299805,12760.299805,12567.200195,12591.200195,12591.200195,168680000
2013-08-28,12591.200195,12677.500000,12582.599609,12607.200195,12607.200195,15020490000
2013-08-29,12607.200195,12742.700195,12607.200195,12704.700195,12704.700195,153800000
2013-08-30,12704.599609,12746.500000,12653.000000,12653.900391,12653.900391,134040000
2013-09-03,12654.299805,12828.099609,12654.299805,12740.500000,12740.500000,133240000
2013-09-04,12740.500000,12758.900391,12692.099609,12757.799805,12757.799805,12453310000
2013-09-05,12757.799805,12851.700195,12757.799805,12845.099609,12845.099609,16115190000
2013-09-06,12845.099609,12888.700195,12796.700195,12820.900391,12820.900391,138600000
2013-09-09,12820.900391,12861.400391,12820.900391,12854.599609,12854.599609,11608620000
2013-09-10,12854.599609,12854.599609,12793.700195,12824.500000,12824.500000,152980000
2013-09-11,12824.500000,12840.400391,12764.500000,12825.400391,12825.400391,13901940000
2013-09-12,12825.400391,12825.400391,12693.900391,12701.000000,12701.000000,14415130000
2013-09-13,12701.099609,12761.099609,12701.099609,12723.400391,12723.400391,134060000
2013-09-16,12723.400391,12847.799805,12723.400391,12816.900391,12816.900391,190620000
2013-09-17,12816.900391,12847.200195,12812.200195,12834.099609,12834.099609,12878520000
2013-09-18,12834.099609,12958.900391,12794.900391,12931.400391,12931.400391,21809330000
2013-09-19,12931.400391,12964.900391,12892.799805,12926.799805,12926.799805,16490430000
2013-09-20,12926.700195,12942.700195,12806.500000,12806.500000,12806.500000,45881970000
2013-09-23,12806.500000,12828.400391,12798.299805,12811.200195,12811.200195,15144780000
2013-09-24,12809.599609,12878.700195,12784.099609,12848.900391,12848.900391,14941050000
2013-09-25,12848.900391,12913.599609,12832.500000,12836.700195,12836.700195,16086230000
2013-09-26,12836.700195,12905.099609,12836.700195,12841.599609,12841.599609,12819220000
2013-09-27,12841.599609,12865.900391,12818.099609,12844.099609,12844.099609,13069130000
2013-09-30,12843.200195,12858.599609,12734.700195,12787.200195,12787.200195,17222750000
2013-10-01,12787.200195,12866.900391,12753.400391,12847.400391,12847.400391,16603630000
2013-10-02,12847.400391,12853.299805,12790.099609,12839.000000,12839.000000,14980090000
2013-10-03,12839.000000,12844.900391,12700.400391,12735.099609,12735.099609,13755530000
2013-10-04,12735.099609,12787.099609,12730.000000,12758.700195,12758.700195,12949060000
2013-10-07,12758.700195,12814.700195,12704.599609,12788.299805,12788.299805,12359030000
2013-10-08,12788.299805,12824.200195,12682.900391,12692.400391,12692.400391,14046390000
2013-10-09,12692.400391,12763.500000,12678.000000,12730.299805,12730.299805,15168100000
2013-10-10,12730.299805,12934.599609,12730.299805,12894.400391,12894.400391,16385820000
2013-10-11,12894.400391,12924.900391,12874.099609,12892.099609,12892.099609,11580710000
2013-10-15,12892.099609,12934.500000,12839.299805,12931.500000,12931.500000,12801280000
2013-10-16,12931.500000,12957.200195,12912.200195,12957.200195,12957.200195,11994130000
2013-10-17,12956.900391,13042.099609,12951.299805,13036.400391,13036.400391,14806150000
2013-10-18,13035.900391,13156.799805,13035.900391,13136.099609,13136.099609,15538580000
2013-10-21,13136.099609,13190.900391,13136.099609,13186.500000,13186.500000,14191900000
2013-10-22,13186.500000,13291.200195,13186.500000,13248.099609,13248.099609,20381100000
2013-10-23,13248.099609,13308.200195,13226.200195,13243.299805,13243.299805,19568910000
2013-10-24,13243.299805,13329.299805,13243.299805,13324.799805,13324.799805,20616710000
2013-10-25,13324.799805,13402.400391,13315.799805,13399.400391,13399.400391,14624970000
2013-10-28,13399.400391,13416.200195,13366.299805,13371.799805,13371.799805,13595260000
2013-10-29,13371.799805,13443.299805,13371.799805,13440.599609,13440.599609,14984120000
2013-10-30,13440.599609,13471.099609,13365.000000,13455.299805,13455.299805,17329690000
2013-10-31,13454.200195,13463.700195,13361.299805,13361.299805,13361.299805,21391000000
2013-11-01,13362.900391,13402.500000,13326.200195,13337.500000,13337.500000,17620560000
2013-11-04,13337.500000,13374.000000,13309.599609,13361.799805,13361.799805,14247200000
2013-11-05,13361.700195,13364.000000,13305.200195,13361.700195,13361.700195,16324650000
2013-11-06,13361.700195,13412.299805,13354.299805,13380.400391,13380.400391,15487820000
2013-11-07,13380.400391,13394.200195,13285.200195,13294.200195,13294.200195,184100000
2013-11-08,13294.200195,13394.299805,13291.400391,13378.299805,13378.299805,17902950000
2013-11-11,13378.299805,13393.599609,13358.400391,13358.400391,13358.400391,10610290000
2013-11-12,13358.400391,13378.500000,13324.700195,13326.000000,13326.000000,15508850000
2013-11-13,13325.900391,13379.299805,13289.799805,13370.700195,13370.700195,17499670000
2013-11-14,13370.700195,13460.799805,13370.700195,13431.400391,13431.400391,17262410000
2013-11-15,13431.400391,13490.200195,13431.400391,13482.599609,13482.599609,15069100000
2013-11-18,13482.599609,13512.500000,13441.400391,13458.099609,13458.099609,14154850000
2013-11-19,13458.099609,13497.500000,13442.500000,13442.799805,13442.799805,138460000
2013-11-20,13442.799805,13460.000000,13387.299805,13430.000000,13430.000000,16946080000
2013-11-21,13430.099609,13505.400391,13430.099609,13475.299805,13475.299805,17871610000
2013-11-22,13475.299805,13517.000000,13469.200195,13478.299805,13478.299805,144180000
2013-11-25,13478.400391,13507.299805,13460.900391,13472.200195,13472.200195,17981440000
2013-11-26,13472.099609,13472.099609,13348.799805,13349.799805,13349.799805,20649200000
2013-11-27,13349.599609,13389.099609,13349.599609,13362.099609,13362.099609,13360670000
